"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","S.J","20152016",21,104.5,9,1,8,84.4,113.5,72.5,9.5,95,62.6,91.4
