,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PKSuccess,PPSuccess
1,PHI,20152016,9,97.4,19,26,-7,50,118,73.8,6.2,91.2,48.8,51.1,50.7,4,137,133,14.9,14.5,29.4,51.1,12,289,277,31.4,30.1,61.5,50,-1,542,543,58.9,59,118,50.3,5,45.2,44.7,416,411,89.9,109,114,126,132,50.8,10,33.4,32.3,307,297,2.1,2.8,42.2,6.2,4.6,91.2,56.6,73.8,48.8,273,286,194,179,186,307,254,43,41,-2,551.9,9.75609756097561,9.75609756097561,79.06976744186046,79.06976744186046,46.34146341463415
