,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PKSuccess,PPSuccess,PPSuccess
1,WPG,20152016,47,99.3,120,133,-13,50.5,109,72,8.7,90.6,47.9,50.2,44.8,-111,476,587,10.1,12.4,22.5,48.9,-55,1242,1297,26.3,27.4,53.7,50.5,54,2604,2550,55.1,53.9,109,49.9,-5,40.5,40.6,1916,1921,81.2,536,507,688,629,49.4,-34,29.2,29.9,1380,1414,2.5,2.8,47.4,8.7,6.3,90.6,53,72,47.9,1362,1482,945,962,937,1222,978,233,209,-24,2836.1,7,13,83.2618025751073,10.526315789473683,10.526315789473683
