,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PKSuccess,PPSuccess,PPSuccess
1,S.J,20152016,45,99.8,128,121,7,50.6,109.9,71.3,9.4,90.4,51.2,50.1,55.5,118,599,481,13.2,10.6,23.7,52.2,106,1276,1170,28,25.7,53.7,50.6,60,2532,2472,55.6,54.3,109.9,52.2,161,42,38.4,1910,1749,80.4,549,493,622,723,52,105,29.9,27.6,1361,1256,2.8,2.7,51.4,9.4,6.7,90.4,53.8,71.3,51.2,1383,1317,875,952,873,999,1113,172,190,18,2731.5,0,6,85.46511627906976,16.315789473684212,16.315789473684212
