,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,5v5G+/-,Standing,PKSuccess,PPSuccess,PPSuccess
1,VAN,20152016,48,99.7,113,130,-17,47.4,105.5,72.7,8.2,91.5,45.3,49.6,44.8,-115,495,610,10.1,12.4,22.5,44.3,-310,1199,1509,24.4,30.7,55.1,47.4,-271,2457,2728,50,55.5,105.5,47.5,-199,38.5,42.5,1889,2088,81,515,563,568,640,47.4,-151,28,31,1374,1525,2.3,2.6,46.5,8.2,6,91.5,55.9,72.7,45.3,1320,1594,986,925,1003,900,958,202,202,0,2947.7,-4,4,85.14851485148515,11.386138613861387,11.386138613861387
