,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PPSuccess
1,BOS,20152016,48,100.7,142,124,18,49.7,111.3,73.9,9.4,91.2,50.2,49.2,48.8,-25,514,539,10.6,11.1,21.7,49.2,-44,1340,1384,27.6,28.5,56.1,49.7,-35,2686,2721,55.3,56,111.3,50.6,45,42,41.1,2040,1995,83.1,533,579,646,726,51.6,91,31,29.2,1507,1416,2.9,2.6,53.4,9.4,7,91.2,56.1,73.9,50.2,1493,1481,992,957,1025,1339,1208,222,186,-36,2914.1,18.27956989247312,18.27956989247312,88.73873873873873,76.34408602150538
