,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PPSuccess
1,ANA,20152016,46,98.1,93,107,-14,52.5,109.8,70.1,6.7,91.5,51.5,49.8,52.8,58,540,482,11.6,10.4,22,51.5,70,1179,1109,25.4,23.9,49.2,52.5,250,2676,2426,57.6,52.2,109.8,52.8,214,42.9,38.3,1995,1781,81.3,597,528,681,645,52.7,145,30.1,27,1398,1253,2,2.3,46.5,6.7,4.7,91.5,52.2,70.1,51.5,1411,1328,937,859,943,1199,1098,218,181,-37,2787.9,12.154696132596685,12.154696132596685,92.66055045871559,51.38121546961326
