"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%","HSCF%","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","CF%","C+/-","CF","CA","CF60","CA60","CP60","FF%","F+/-","FF60","FA60","FF","FA","FP60","MSF","MSA","BSF","BSA","SF%","S+/-","SF60","SA60","SF","SA","GF60","GA60","GF%","OSh%","OFenSh%","OSv%","OCOn%","OFOn%","FO%","FO_W","FO_L","ZSO","ZSN","ZSD","HIT","HIT-","PN","PN-","PenD","TOI"
"1","TOR","20152016",33,100.2,53,54,-1,50.1,111.2,68.4,6.9,93.3,50.9,48.9,53.6,41,308,267,11.6,10,21.6,51,29,752,723,28.3,27.2,55.5,50.1,4,1481,1477,55.7,55.5,111.2,49.4,-29,42,43.1,1118,1147,85.2,353,342,363,330,48.7,-40,28.8,30.3,765,805,2,2,49.5,6.9,4.7,93.3,51.7,68.4,50.9,849,818,526,592,549,808,773,102,80,-22,1595.8
