,Team,Season,Gm,PDO,GF,GA,G+/-,CF%,CP60,OFOn%,OSh%,OSv%,FO%,ZSO%,HSCF%,HSC+/-,HSCF,HSCA,HSCF60,HSCA60,HSCP60,SCF%,SC+/-,SCF,SCA,SCF60,SCA60,SCP60,CF%,C+/-,CF,CA,CF60,CA60,CP60,FF%,F+/-,FF60,FA60,FF,FA,FP60,MSF,MSA,BSF,BSA,SF%,S+/-,SF60,SA60,SF,SA,GF60,GA60,GF%,OSh%,OFenSh%,OSv%,OCOn%,OFOn%,FO%,FO_W,FO_L,ZSO,ZSN,ZSD,HIT,HIT-,PN,PN-,PenD,TOI,PPSuccess,PPSuccess,PKSuccess,PPSuccess
1,CAR,20152016,47,97.6,111,128,-17,54.4,106.4,68.5,8,89.6,53.7,55,51.7,35,544,509,11.4,10.7,22.1,52.2,110,1279,1169,26.9,24.6,51.5,54.4,443,2752,2309,57.8,48.5,106.4,53.5,264,42.6,37,2026,1762,79.6,638,533,726,547,53,159,29.2,25.8,1388,1229,2.3,2.7,46.4,8,5.5,89.6,50.4,68.5,53.7,1444,1245,979,910,800,890,1054,141,169,28,2854.6,14.201183431952662,14.201183431952662,84.39716312056737,65.68047337278107
