"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","N.J","20152016",1,NA,0,1,-1,0,99.7,NA,NA,83.3,40,0
