"","Team","Season","Gm","PDO","GF","GA","G+/-","CF%","CP60","OFOn%","OSh%","OSv%","FO%","ZSO%"
"1","PHI","20152016",10,97.1,4,1,3,88.1,120.6,71.8,7.1,90,64.6,92
